DATE,SUP_EVAP,MHG_EVAP,ERI_EVAP,ONT_EVAP,SUP_PREC,MHG_PREC,ERI_PREC,ONT_PREC,SUP_RUNO,MHG_RUNO,ERI_RUNO,ONT_RUNO,SUP_NBS,MHG_NBS,ERI_NBS,ONT_NBS
2001-02-01,84.5,50.6,20.3,58,48,59.3,38.6,63.6,15.9,75.2,157.6,177,-20.7,83.9,175.9,182.6
2001-03-01,45.1,32.7,14.5,43.4,19.7,20.4,30.8,56.7,23.1,72.7,74.4,211.6,-2.3,60.4,90.7,225
2001-04-01,6.6,4,-0.4,7.2,134.3,59.6,54.8,28.6,183.5,129.3,101.9,365.7,311.1,184.9,157,387.2
2001-05-01,-2,-2.1,13.8,3.5,95.6,99.9,73.5,83.9,111.9,81.6,67.4,103,209.6,183.7,127.1,183.4
2001-06-01,-4.9,-1.1,21.3,8.1,75,74.2,51.6,52.7,46.1,66.3,42,78.5,126,141.6,72.3,123.1
2001-07-01,2,19.7,94.1,56.2,60.2,33.4,22.5,36.6,24,25.7,12.3,45.4,82.2,39.4,-59.3,25.7
2001-08-01,15.5,31,115.4,50.9,62.8,98.9,60.9,60.1,19,23.4,11.8,32.1,66.3,91.3,-42.7,41.3
2001-09-01,56.9,64.6,176.7,84.2,47.5,140.6,70.4,81.9,15.3,34.3,14.6,52.7,6,110.2,-91.6,50.4
2001-10-01,78.5,84.6,195.1,87.6,85.6,144.3,100.8,89,33.6,94.9,87.9,71.7,40.7,154.5,-6.4,73.1
2001-11-01,65.8,50.2,88,52.1,68.2,59,66.8,81.6,44.1,85.4,32.5,91.7,46.5,94.2,11.3,121.2
2001-12-01,108,93.4,119,96.2,44.5,53.8,58.5,64.6,57.6,92.6,108.8,145.5,-6,53,48.4,113.9
2002-01-01,110.69,84.6,46.9,99.3,19.3,26.6,48.2,48.4,35.4,64.6,47.3,122,-56,6.7,48.7,71.2
2002-02-01,88.3,62.7,43.1,85.3,34.5,50.5,43.3,39.1,25.4,63.8,122.7,178,-28.4,51.6,122.9,131.8
2002-03-01,85.8,52.5,38.5,61.7,52,66,56.8,67.2,31.5,98.5,115.1,230.7,-2.3,112,133.4,236.3
2002-04-01,27.8,16.1,24.1,22.9,90,89.1,98.2,99.8,129.8,137.2,159.8,316.3,192,210.2,233.9,393.3
2002-05-01,14.5,11.2,38.2,26.3,78.2,93.9,92.8,119.2,86.7,107.7,122,285.4,150.4,190.4,176.6,378.3
2002-06-01,-3,-0.3,28.4,11.4,66.2,84.6,39.7,80,60.4,73.3,34.6,179.8,129.6,158.2,45.9,248.4
2002-07-01,-1.1,13.2,89.7,41.6,91,68.4,50.4,61.7,35.2,36,14.2,57.1,127.2,91.2,-25.1,77.1
2002-08-01,16.9,40,122.7,71.6,81.3,94.2,23.7,26.3,27.7,30.2,11.9,32.4,92,84.4,-87.1,-13
2002-09-01,43.7,54.1,145.6,65.7,115.1,75.2,74.6,63.4,23.2,21.6,11,36.7,94.5,42.6,-60,34.4
2002-10-01,97.4,109.1,222.5,108.3,94.4,77.5,46.3,66.4,61.7,37.7,11.1,60.9,58.7,6.1,-165.1,19
2002-11-01,107,98.9,152.7,91.5,32.3,42.3,75.9,78.8,33.1,36.6,27,96.5,-41.6,-19.9,-49.8,83.8
2002-12-01,138.9,121.4,94.5,157.9,23.9,35.7,50.4,69,27.1,40.1,48.3,125.9,-87.9,-45.6,4.2,37.1
2003-01-01,120.3,84.2,17.7,111.8,25.9,43.1,26.8,68,25.4,34.5,44.8,122.7,-69,-6.6,53.9,79
2003-02-01,43.4,31,7.6,49.4,24.3,29.6,36.3,62.1,21.5,30.1,32.3,99.2,2.4,28.8,61.1,111.9
2003-03-01,23.2,15.2,6.6,23.1,39,51.3,42.4,64.4,33.7,61.8,145.8,336.1,49.5,97.9,181.6,377.4
2003-04-01,19.2,8.9,1.7,11.6,47.9,70.8,50.7,53.1,96.8,92.2,95.1,304.5,125.5,154.1,144.1,345.9
2003-05-01,-0.9,-2.6,-4.6,-4.5,83.8,89.8,98,132.4,97.3,87.6,136.5,219.2,182.1,180,239.1,356.1
2003-06-01,-3,-3,12.1,-5.8,42.7,58.1,55.4,61,31.9,58.3,64.1,145.1,77.5,119.5,107.4,211.8
2003-07-01,-5.6,1.9,56.8,0.7,94.6,92.3,74.9,89.8,30.3,31.8,84.2,57.8,130.5,122.2,102.3,147
2003-08-01,-3,20.5,94.4,47,54.8,64,51.6,62.7,25.8,30.8,44.5,98.2,83.6,74.3,1.6,113.9
2003-09-01,30.9,69.6,166.2,72.2,115.8,78.6,127.9,71.5,24.5,25.7,51.5,53.3,109.4,34.7,13.3,52.6
2003-10-01,58.5,69.7,175.1,85,58.4,64.2,57.6,73.4,40.5,47,49.6,139.5,40.4,41.5,-67.9,127.9
2003-11-01,87.7,78.5,129.6,73.3,62.1,119.9,82.3,107,41.9,95.7,84.1,257.2,16.4,137,36.8,290.9
2003-12-01,86.8,85.8,101.4,93.8,41.1,48.1,70.5,86,33.7,78.6,131.2,292.8,-12,41,100.3,285
2004-01-01,113.3,98.7,52.9,120.4,53.4,53.7,55.1,74.2,30.4,59.6,78,184.5,-29.4,14.6,80.2,138.3
2004-02-01,39.8,28.9,15,36.3,29,32.4,18.8,38.3,25.3,43,58.4,94,14.6,46.5,62.2,96
2004-03-01,34.4,18.3,9.4,26.4,54,82.9,85,61.2,42.3,116.2,162.7,318.2,61.9,180.7,238.2,353
2004-04-01,15.9,10.4,7.8,14.4,48.5,62.5,68.2,103.1,126.4,108.9,87.8,322.7,159,161,148.2,411.4
2004-05-01,3.3,-1.1,20.4,-1,119.1,156.6,158.8,116.8,91.8,137.9,157.5,241.2,207.6,295.6,296,359.1
2004-06-01,-1.9,5.1,58.3,18.3,57.6,68.6,63.6,71.8,59.7,89,113.3,113.6,119.2,152.5,118.6,167.2
2004-07-01,1,12.8,76.3,28,72.6,67.4,119,129.7,30.9,51.6,33.3,101.9,102.4,106.1,76.1,203.6
2004-08-01,38,49.3,117.7,65.6,90.4,78.9,67,60.4,26.6,30.9,42.4,101.9,79,60.6,-8.3,96.8
2004-09-01,23.3,44.5,175.3,70.8,66.2,35.6,44.6,73.9,41.7,24.9,48.6,212,84.6,16,-82.1,215
2004-10-01,70.6,77.5,155.3,97.5,122.6,85.8,54.8,53.5,48.2,31,18.9,76.3,100.1,39.3,-81.6,32.2
2004-11-01,90.4,76.4,96.9,74.4,32.6,63,62,79.8,45.3,47.5,60.4,126.9,-12.5,34.1,25.5,132.3
2004-12-01,141.1,117,99.7,120.1,62.1,77.3,69.7,116.1,29.7,69.2,108.3,279.8,-49.3,29.5,78.3,275.8
2005-01-01,117,84.6,40.3,101.6,48.5,69.8,82.6,74.1,29.8,87.6,292.8,276.5,-38.8,72.8,335,248.9
2005-02-01,56.4,29.6,15.4,36.7,28.2,54.8,40.6,72.6,27,63.7,142.8,177.6,-1.2,88.9,168,213.4
2005-03-01,52.2,30.6,14.5,38.8,19.6,35.7,21.5,44.4,30.1,67.7,94.3,194.2,-2.4,72.8,101.3,199.9
2005-04-01,8.6,7.2,3.2,6.9,20.5,40.5,79.1,105.2,113.1,109.7,153.1,395.2,125,143,229,493.5
2005-05-01,3,2.4,13.8,2,61,35.8,32.3,23.9,63.5,59.3,41.3,122.7,121.5,92.6,59.8,144.6
2005-06-01,-5.7,-2.6,18.8,-1.1,83.8,60.2,54.9,40.9,44.9,36.5,19.4,69,134.4,99.3,55.5,111
2005-07-01,-0.4,19.1,73.6,30.3,50.1,70,93.4,72.4,23.9,24.5,24.6,63.3,74.5,75.4,44.4,105.4
2005-08-01,14.8,38.7,109.2,57.9,45.4,81.7,98.9,105.3,13.2,22.3,16.5,41.3,43.8,65.2,6.3,88.7
2005-09-01,38.4,56.6,145.4,74.3,92.2,87.6,97.3,99.5,13.2,19.8,31,95.6,67,50.8,-17.1,120.8
2005-10-01,59.8,73.2,189.1,80.8,131.4,47.3,52.4,92.5,47.1,25.5,29.4,195.3,118.7,-0.4,-107.3,207
2005-11-01,101.7,101.1,163,90.3,123,117.5,85,109.5,48,44.5,57.9,221.7,69.4,60.8,-20.1,240.8
2005-12-01,109.9,110.3,95,122,61.9,62.8,48.4,66,46.5,60.9,82.4,229.1,-1.5,13.5,35.8,173.1
2006-01-01,75.4,53.4,24.3,62.6,52.3,82.6,58.7,91.3,28.6,73,153.1,303.1,5.5,102.2,187.5,331.8
2006-02-01,90.9,59.5,40.3,71.5,36.7,60,47.8,55.4,25.2,65.3,115.3,250.3,-29,65.8,122.7,234.2
2006-03-01,44.7,30.3,21.8,40.6,63.8,52.4,57.7,44.6,33.9,99.5,98.5,236.6,53,121.6,134.5,240.6
2006-04-01,10.7,6.9,10.9,8.8,29.7,69,58.3,63,123.1,114.2,61.4,166.3,142.2,176.3,108.8,220.5
2006-05-01,2.6,1.4,21.6,3.7,90.8,95,97.9,64.7,86,82.3,101.5,102.7,174.2,175.9,177.7,163.6
2006-06-01,-0.6,5.7,34.1,9.3,34.8,45.2,86.4,69.9,29.5,40.2,64,116.4,65,79.8,116.2,177.1
2006-07-01,2.1,9.7,62.3,21.3,67.5,83.7,146.8,137.2,16.5,32.4,68.2,159.5,81.9,106.4,152.8,275.4
2006-08-01,31.1,47.7,134.3,77.7,31.1,75.9,80.1,47.4,15.6,30.6,23.6,65.6,15.7,58.9,-30.7,35.3
2006-09-01,65.1,64,162.7,67.6,67.6,99.1,126.4,141.8,9.7,26.1,34.1,99.7,12.2,61.2,-2.1,173.8
2006-10-01,99.3,94.5,199.3,89.9,59.4,116.4,128.4,144.2,17.2,63.3,121.5,268,-22.7,85.2,50.6,322.3
2006-11-01,76.4,61.8,80.4,47,39.3,68.6,62.2,83,15.7,64.9,89.8,308.6,-21.4,71.7,71.6,344.7
2006-12-01,90.5,79.6,95.3,87.1,67,87.2,80.8,107.1,19.1,106.9,180.8,302.4,-4.3,114.4,166.2,322.5
2007-01-01,110.9,87.4,57,102.5,38.4,55,107.7,81,19.1,80.6,237.2,297.3,-53.4,48.3,288,275.8
2007-02-01,103.7,67,35.3,98.3,29.1,35.4,28.2,43.1,16.1,43,29,107,-58.5,11.5,21.9,51.7
2007-03-01,47.3,23.1,13.4,39.9,65.9,68.3,58.7,64.5,41.1,101.5,219.1,351.5,59.6,146.8,264.4,376.1
2007-04-01,30.3,17.8,6.9,18.8,51.7,78.2,67.6,90.2,62.3,93,105,377.5,83.7,153.4,165.6,448.9
2007-05-01,1.1,1.7,6.7,0.1,46.1,50.1,41.8,41.5,38.9,54,47.8,136.8,83.9,102.4,82.9,178.2
2007-06-01,-2.8,4.1,37.5,13.9,69.5,66,41.9,38.1,35,38.7,18.8,55.2,107.3,100.6,23.3,79.5
2007-07-01,0.9,21.7,68.3,34.7,48.7,62.7,69.7,76.3,37.1,26.8,11.8,47.4,84.9,67.9,13.2,89
2007-08-01,26.2,43.1,99,70.1,34.9,92.9,131,31,20.4,27.3,87.2,32.3,29.1,77.1,119.2,-6.8
2007-09-01,45.9,56.6,130.8,66.8,145.6,59.9,91.7,51.3,26.9,23.1,20.9,29.7,126.6,26.4,-18.2,14.2
2007-10-01,62.6,53.3,161.9,64.9,148,95.8,61.2,71.7,100.3,33.1,14.8,81.4,185.7,75.6,-85.9,88.3
2007-11-01,120.9,116,161.3,115.5,47.9,48.7,92.5,88.5,46.2,39.2,61.3,129,-26.8,-28.1,-7.5,102.1
2007-12-01,114.4,97.7,99.5,112.6,65.8,77.1,100.7,111.6,31.9,52.6,157.4,215.5,-16.7,32,158.5,214.5
2008-01-01,99.8,71.3,51.3,92.1,50.3,102.5,61.4,57.2,43,101.7,133.6,261.8,-6.6,132.9,143.8,226.8
2008-02-01,76.8,39.9,26.8,59.9,25.8,80.2,103.2,123.3,39.6,84.3,214.3,262.1,-11.3,124.6,290.6,325.5
2008-03-01,53.9,25.2,18.3,47.2,25.2,47.5,92.6,103.9,40.2,83.3,258.8,308.3,11.4,105.7,333.1,364.9
2008-04-01,15.4,7.6,2.1,7.4,80.5,87.3,47.2,65.9,117.1,173.6,129.9,422.5,182.2,253.3,174.9,481
2008-05-01,3,1.4,18.6,6.2,67.2,77.8,75.9,58.6,101.7,92.4,64.9,117.9,165.9,168.8,122.3,170.2
2008-06-01,-4.4,-2.5,22.4,6.7,102.5,130.1,111.8,92.3,91.8,80.2,66.2,74.7,198.6,212.8,155.5,160.3
2008-07-01,-3.3,4.1,58,33.1,69.9,84.5,101.6,124.2,75.9,51.2,66.3,95.4,149.1,131.7,109.9,186.5
2008-08-01,10.7,26.4,112.2,69.1,33.9,51.9,65.3,87.8,41.4,37.9,21.2,120.6,64.6,63.3,-25.7,139.3
2008-09-01,39.6,43.1,123.8,65.3,71.8,111.6,92.5,59.3,34.9,46.9,29.9,59.6,67.1,115.4,-1.3,53.6
2008-10-01,72.7,81.3,199.7,97.6,44.7,63.4,74.7,99.2,39.7,37.4,23.1,108.1,11.7,19.5,-102,109.7
2008-11-01,94.6,81.6,134.9,84.6,67.4,76.7,105.5,83.1,42.7,55.9,53.5,184.7,15.5,51,24.2,183.2
2008-12-01,149.5,100.6,96.4,128.9,82.7,144,107.9,115.1,34.4,87.5,160.3,316.6,-32.4,130.9,171.8,302.8
2009-01-01,103.3,55.6,41.6,98.8,46.9,45.4,55,63.7,35,75.5,47.8,198.2,-21.4,65.3,61.2,163
2009-02-01,49.1,23.5,14.1,41.4,36.7,72,63.2,52.8,33,83.6,177,228.4,20.6,132.1,226,239.8
2009-03-01,33.3,17.1,9.3,35,39.8,61,103.9,68.9,44.3,111.3,203.2,335.5,50.8,155.2,297.8,369.4
2009-04-01,10.5,9.4,1.6,13.3,65.2,96.8,94.7,112,82.6,136.4,125.7,285.5,137.3,223.8,218.8,384.2
2009-05-01,2.7,1.6,9.7,1.2,53.7,73.8,61.5,90.1,88.2,115.7,70,170.7,139.3,187.8,121.8,259.6
2009-06-01,-3.4,-1.7,22.8,2.2,61.8,93,103,76.2,50.3,62.8,49.7,97,115.5,157.5,129.8,171
2009-07-01,-3.8,6,63.9,32.2,70.6,57.4,91.2,102.7,37.9,39.7,26.2,103.4,112.3,91.2,53.5,174
2009-08-01,6.4,19.9,100,57.5,109.5,102.4,97.5,95.2,46.4,39.5,31.4,91.1,149.5,122.1,29,128.8
2009-09-01,25.9,34.3,134.7,76.9,35.8,48.5,69.4,50.4,36.4,26.2,16.2,47.6,46.2,40.4,-49.2,21.1
2009-10-01,77.4,66,166.9,78.4,99,144,100,86.7,37.8,49.2,34.7,115,59.4,127.2,-32.3,123.3
2009-11-01,44,43.8,99.1,46.5,36.3,35.3,36.5,43.6,44.6,65.6,29.1,112,36.9,57,-33.6,109
2009-12-01,131.9,88.7,119.7,118.9,72.5,79.8,75.5,90.4,35.5,60.3,69.8,186.7,-23.9,51.5,25.6,158.2
2010-01-01,96.7,57.2,43.2,99,37.4,33.2,53.9,57.2,34.1,52.2,62.1,176.1,-25.3,28.2,72.7,134.3
2010-02-01,66.9,22.1,19.8,42.2,15.9,27.2,47.1,43.7,29.8,39,27.5,108.9,-21.2,44.2,54.7,110.4
2010-03-01,22.7,14.2,7.8,24,8.8,15,47,67.5,54,76.3,161.5,300.2,40.1,77.1,200.8,343.7
2010-04-01,9.8,5.6,10.2,9.4,19.3,54.4,71.3,48,31.8,52.6,73.8,128.5,41.3,101.4,135,167.1
2010-05-01,2.1,0.9,17.7,13.6,39.4,76.9,107.2,52.9,30.3,49.7,115.4,101.9,67.6,125.7,204.9,141.2
2010-06-01,-1.6,0.2,46.2,24.4,96.7,153.3,103.6,140.1,25.8,53.2,91.5,116,124.1,206.3,149,231.6
2010-07-01,-0.7,4.3,75.9,39.9,62.6,104,98.4,87.4,21.3,49.5,31.5,87.7,84.6,149.2,54,135.2
2010-08-01,22.4,25.4,103.3,61.7,76.5,67.2,46.4,64.2,23,33.5,15.5,76.2,77.1,75.4,-41.4,78.6
2010-09-01,62.8,60.2,161.8,80.1,121.2,121.4,98.8,75.1,31.3,41.9,12.5,59,89.8,103.1,-50.6,54
2010-10-01,71.1,67,188,83.2,50.6,45.7,113.4,85.4,42.1,41.9,19.9,230.3,21.5,20.6,-54.7,232.6
2010-11-01,97.3,81.2,136.5,83.5,73.7,55,96.2,84.9,39.7,48.2,38.5,155.4,16.1,22,-1.8,156.8
2010-12-01,133.6,94.5,99.7,127.9,41.6,51.1,62.4,76.6,36.3,62.3,52.1,251.5,-55.6,19,14.9,200.3
2011-01-01,114.7,58.9,34.7,94,45,48.5,51.2,45.2,33.7,56,50.6,121.1,-36,45.7,67.1,72.3
2011-02-01,77,27.9,21.7,52.3,19.8,37.1,91.8,58.9,27.4,48,107,128.5,-29.9,57.2,177,135.1
2011-03-01,50.8,19.4,13.2,42.5,28.3,54.4,100.7,100.6,31.1,87.8,287.4,467.5,8.6,122.8,374.9,525.5
2011-04-01,17.7,11.9,5.5,9.9,73.9,137.4,146,135.5,85.2,132.5,201.8,427.8,141.4,257.9,342.2,553.4
2011-05-01,2.3,1.7,15.4,-1.9,70.5,84.6,161.7,122.1,92.6,126,236.8,413.6,160.8,208.9,383,537.6
2011-06-01,-1.8,3,53.6,16.9,86.4,97,79.8,56.3,55.6,66.5,56.1,130.8,143.9,160.5,82.4,170.1
2011-07-01,2.9,7.6,79.6,41.4,66.4,65.4,91.3,51.5,35.7,40.1,34.4,51.7,99.2,97.9,46.1,61.9
2011-08-01,31.4,51,136.6,82.6,43.9,70.1,121.4,120.1,26.8,31.9,33.1,64.6,39.3,51,17.9,102.1
2011-09-01,70.2,67.6,145.5,65.6,81,94.8,137.4,101.8,15.3,24.8,59.9,86.6,26,52,51.8,122.7
2011-10-01,74.6,69.8,176.1,90.6,62.5,92.1,123.9,101,22.3,45,111.1,145.4,10.2,67.3,58.9,155.8
2011-11-01,83.6,84.7,128.8,62.4,61.2,75.7,124.4,78,24.9,59.6,142.3,134.9,2.5,50.6,137.9,150.5
2011-12-01,107.1,87.1,80.9,85.6,60,47.7,100.2,83.1,26.7,88.2,242.9,228.7,-20.3,48.8,262.2,226.2
2012-01-01,106.5,71.4,55.6,93.3,47.9,53.9,77,96.3,28.7,69.1,155.4,224.4,-30,51.6,176.8,227.4
2012-02-01,67.1,38.8,26.2,63.9,28.7,29.8,39.2,37.5,25.5,55.1,80.9,173.1,-12.8,46.1,93.9,146.8
2012-03-01,27.7,19.2,19.7,41,51.3,65.5,69.9,42.4,76.4,111.1,122,224.6,100.1,157.4,172.2,226
2012-04-01,23,27.2,44.2,46.2,49.6,51.7,34.3,52.9,60.1,56.9,31,122.9,86.7,81.3,21.1,129.6
2012-05-01,11.1,11.6,35.2,10,88.7,58.8,61.6,53.9,68.7,54.5,39.7,138.2,146.3,101.8,66.1,182.1
2012-06-01,13.2,17.2,70.6,34.1,101.8,70.8,60.6,79.3,84.8,31.7,16.5,70.3,173.4,85.4,6.4,115.5
2012-07-01,24.3,46.1,103.5,53.6,75.2,64.2,93.7,52.4,38.3,22.7,9.8,33.8,89.1,40.8,0,32.6
2012-08-01,61.9,69.4,134.8,79.6,45.3,67,88.1,54.4,27.1,22.1,12.3,32.6,10.5,19.8,-34.4,7.4
2012-09-01,97.1,90.1,170.8,93.7,63.6,65.1,111.1,123.5,22.4,18.2,15.9,42,-11.2,-6.8,-43.9,71.8
2012-10-01,92.3,91.5,172.6,71.3,113,127,158.6,99.6,27.5,40.3,57.7,86.8,48.1,75.7,43.8,115.1
2012-11-01,102.7,88.4,114.8,92.7,58.3,27.5,29.8,34.8,35.4,48.9,45.3,89.3,-9.1,-11.9,-39.7,31.4
2012-12-01,108.8,82.9,73.9,87.6,35.9,61.9,87.9,105.5,35,54.9,60.5,163.1,-37.9,33.9,74.6,181
2013-01-01,136.9,91.6,48.8,108,56.8,83.8,75.1,57,31.1,62.7,125.5,191.5,-48.9,54.9,151.7,140.5
2013-02-01,87.2,49.3,29.2,79.9,72.5,66.1,59.8,80.2,27.9,66.7,75.3,170,13.2,83.5,105.9,170.2
2013-03-01,68.1,37.6,25.2,45.8,48.9,39.7,39.2,23.7,26.4,84,116.3,216.1,7.3,86.1,130.3,194.1
2013-04-01,35.8,20.7,15.7,23.7,100.8,123.6,94.4,86.4,51.1,179.1,165.6,309.5,116.2,282,244.3,372.1
2013-05-01,6.5,5.9,28.3,19.7,93.5,83.4,77.6,64.9,181.1,131.9,38.9,117.3,268.1,209.5,88.2,162.4
2013-06-01,-0.9,7.5,39.9,17.4,77.2,75.4,153.4,149.4,78.1,75.1,75.3,207.9,156.2,143,188.8,339.9
2013-07-01,13.9,32.8,88.3,51.5,146.8,79.4,140.7,78.2,60,41.1,111.6,134.5,192.9,87.7,164,161.2
2013-08-01,17.7,36.1,98.4,56.9,70.3,70.5,73.3,68.1,54,36.2,25.3,66.9,106.6,70.6,0.2,78.1
2013-09-01,56.5,73.7,148.8,87.1,74.8,64.6,81.9,75.1,53.6,33.4,16.3,57.5,71.9,24.2,-50.7,45.5
2013-10-01,84.7,83,162.8,80.8,74.6,110.6,123.7,110.2,53,55.9,41.9,99.1,43,83.5,2.8,128.5
2013-11-01,126.1,119.4,172.9,115.6,83.7,99.1,72.3,71.1,64.5,108.5,60.3,197.3,22.1,88.2,-40.3,152.8
2013-12-01,155.5,119.7,86.7,113.2,76.6,61,92.7,81.6,43.8,67.6,130.7,234.9,-35.1,8.9,136.7,203.3
2014-01-01,117.2,80,44.5,117.2,71.8,65.6,57.4,61.1,25.3,51.3,73.8,158.5,-20.1,36.8,86.8,102.4
2014-02-01,52.2,35.2,20.6,52.4,42,36.1,60.2,70.5,21.1,38,71,122.4,10.9,38.9,110.6,140.4
2014-03-01,32.2,23.9,14.9,44.3,34.7,38.2,39.1,49.3,24,48.4,66.3,154.8,26.6,62.7,90.4,159.8
2014-04-01,13.8,6.1,0.9,6.6,87.4,100.3,104.7,116.5,65.5,99.6,115.5,245.4,139.1,193.8,219.3,355.3
2014-05-01,-1,-2.2,3.4,-2.7,74.3,79.2,93.4,82.8,105.6,103.2,47.6,187.6,181,184.5,137.6,273
2014-06-01,-3.9,-4.4,29,-3.9,98.2,96.6,97.6,100.6,65.4,50.8,23.6,73,167.4,151.8,92.2,177.4
2014-07-01,-4.5,7,86.6,26.6,77.9,82,110.7,109.8,37.9,32.4,16,50.9,120.3,107.4,40.2,134.1
2014-08-01,0.9,21.8,91.1,50.1,86.9,93.6,81.1,71.6,33.5,30.7,29,65.2,119.5,102.5,19,86.8
2014-09-01,41,57.1,120.4,66.8,101.9,104.1,99.6,47.5,45.2,48.9,50.7,36.5,106.1,95.8,29.9,17.2
2014-10-01,58.9,68.6,152.6,72.7,91.9,118.7,82.9,66.2,53.8,68.7,23.8,55.3,86.9,118.7,-45.9,48.8
2014-11-01,125,99.1,154.3,116.2,83.4,88.7,64.7,58.1,40.7,64.1,37.7,84.8,-0.8,53.7,-51.9,26.7
2014-12-01,86.1,83.9,67.4,76.2,58.5,40.9,43.4,47.6,42.1,66,39.4,108,14.5,23,15.4,79.3
2015-01-01,101,73.1,57.7,117.1,45.4,35.8,58.1,52.7,34.6,51.2,49,97.3,-21,13.9,49.5,32.9
2015-02-01,72.4,47.2,34.2,74.5,37,31.6,40.3,52.3,26.2,33.6,19.6,36.9,-9.2,18,25.6,14.7
2015-03-01,29.2,20.7,10.7,31.4,32.3,23.2,32.7,28.6,42.6,48.4,62.3,110.9,45.6,50.8,84.2,108.1
2015-04-01,11.8,5.8,5.6,5.5,46.6,63.2,71.8,73.4,82.1,82.9,70.7,188,116.9,140.4,136.9,255.8
2015-05-01,-0.5,-2.3,18.8,-2.9,91.7,86.3,91.9,48.2,98,65.6,22.2,92.5,190.2,154.2,95.3,143.5
2015-06-01,-3.1,-1,42.9,-3.8,78.9,83,166.3,172.7,61.6,54.5,94.1,101.4,143.6,138.5,217.6,277.8
2015-07-01,-3.6,16.8,74.8,13.4,58.2,50.5,73.9,45.1,43.5,31.6,51.9,64.5,105.3,65.3,51,96.2
2015-08-01,10.6,52,122.1,53.3,70.8,88.5,74.2,78,38.4,21.6,11.1,28,98.6,58.1,-36.8,52.7
2015-09-01,28.4,51,126.2,64.9,69.8,77.9,88.1,109.1,32.8,23.7,24.3,54.5,74.2,50.6,-13.8,98.7
2015-10-01,76.3,94.1,184.6,103.8,68.6,67.6,67,96.7,35.9,26.6,29.2,96.2,28.2,0.2,-88.4,89.1
2015-11-01,70.3,73.5,128,58.5,88.1,85.9,47,33.5,56.2,47.8,30.2,99.1,73.9,60.2,-50.9,74.2
2015-12-01,87.8,73.3,70.5,51.8,105,107.4,75.1,71.3,56.5,69.7,57.5,99.9,73.6,103.8,62.2,119.4
2016-01-01,111.5,102.9,79,118.1,36.6,43.1,32.3,61.8,42.7,59.2,61.3,135.1,-32.2,-0.6,14.6,78.9
2016-02-01,78.8,55.9,29.4,68.4,34.3,38.8,52,109,34.7,56.3,68.7,146.8,-9.9,39.3,91.3,187.4
2016-03-01,35.8,23.5,16.5,42.4,45.4,88.7,96.8,79,62.7,89.8,92.3,203.6,72.3,155,172.7,240.2
2016-04-01,32.8,26.9,36.9,34.9,29.6,46.9,62.7,48.8,65.5,106,81.1,210.6,62.3,126,106.9,224.5
2016-05-01,3.4,10.9,29.5,7.1,60.3,53.9,56.7,43.7,53.9,70.8,47.5,183.1,110.9,113.8,74.7,219.6
2016-06-01,2.9,22.6,70.1,28.9,119.7,54.9,57.3,50.2,55.4,39.3,17.9,64.5,172.2,71.7,5.1,85.7
2016-07-01,11.2,32.2,84.5,46.4,76.2,73.3,61.3,46.9,38.9,26.2,8.8,30,104,67.3,-14.4,30.5
2016-08-01,28.9,49.4,116.2,59,80.2,103.6,104.7,95.5,31.6,30.3,14.1,27.5,83,84.4,2.6,63.9
2016-09-01,46.7,74.3,156.6,90.1,94.3,77.6,91,56.5,31.7,26.1,22.7,22.3,79.4,29.4,-42.9,-11.2
2016-10-01,79.2,80.7,185,92.4,67.9,70.7,71.3,112.5,40.7,38.2,54.4,116.1,29.4,28.2,-59.3,136.2
2016-11-01,72.7,79.8,147,77.9,63.1,42.8,43.6,50.1,35,34.8,24.8,126.7,25.4,-2.3,-78.6,98.9
2016-12-01,161.5,146.9,122.2,127.7,99.3,49.7,68.9,95.3,48,49.9,62,136.2,-14.3,-47.4,8.7,103.9
2017-01-01,109.8,82.8,33,85.7,128,57.6,90.4,134,38.5,60,137.9,177.2,56.7,34.8,195.3,225.5
2017-02-01,81.6,53.2,23,63,75,44.9,47.2,108.4,43.2,54.1,84.5,146.8,36.6,45.8,108.7,192.3
2017-03-01,70.9,50.1,31.8,61.7,51.8,62.5,85.1,91.5,52.2,78.3,85.6,184.9,33.1,90.7,139,214.7
2017-04-01,16,8.7,12.1,5.8,79.9,101,87.3,111.8,85.2,120.7,94.2,383.4,149.2,212.9,169.4,489.3
2017-05-01,5.6,15.9,36.2,12.5,93.6,75.1,131.3,150.3,112.9,98.1,131.2,495.8,200.9,157.3,226.3,633.7
2017-06-01,5.5,14.4,60.1,23.6,93.6,116.3,92.4,105.2,70.8,56.5,28.4,208.4,158.9,158.5,60.6,289.9
2017-07-01,15,26.2,86.8,41.7,52.8,73.6,82.3,97.6,47.8,39.6,44.6,105.1,85.7,87,40.2,161
2017-08-01,41.1,60.4,128,73.1,96.8,78.7,54.2,72.5,48,32.8,11.2,61.5,103.7,51.1,-62.6,60.9
2017-09-01,40.8,56,118.3,62,97.5,42.1,41,47.4,43.8,24.3,11.7,45.8,100.5,10.5,-65.6,31.2
2017-10-01,87,83.6,172.3,83.5,82.6,119.8,76.8,144.2,53.8,56.1,28.4,118.3,49.4,92.3,-67.1,179
2017-11-01,130,116.3,148.7,104.8,81.8,62.3,106.1,100.7,53.3,68.6,136.9,279.4,5.1,14.7,94.3,275.4
